text;label
a cylindrical drinking cup.;cylindrical GEOMETRY,drinking TASK,cup PIVOT
a cup with straight sides and no saucer, used mainly for hot drinks.;cup PIVOT,straight GEOMETRY,sides COMPONENT
a drinking cup, usually cylindrical in shape, having a handle, and often of a heavy substance, as earthenware.;drinking TASK,cup PIVOT,cylindrical GEOMETRY,handle COMPONENT,heavy WEIGHT
A heavy cylindrical drinking cup usually having a handle.;heavy WEIGHT,cylindrical GEOMETRY,drinking TASK,cup PIVOT,handle COMPONENT
A large cup, typically cylindrical with a handle and used without a saucer.;large SIZE,cup PIVOT,cylindrical GEOMETRY,handle COMPONENT
A newspaper is a periodical publication containing written information about current events and is often typed in black ink with a white or gray background.;newspaper PIVOT,black COLOR,white COLOR,gray COLOR
A newspaper is a publication consisting of a number of large sheets of folded paper, on which news, advertisements, and other information is printed.;newspaper PIVOT,large SIZE,sheets CONTEXT,paper MATERIAL
a set of large printed sheets of folded paper containing news, articles, and other information, usually published every day.;large SIZE,sheets CONTEXT,paper MATERIAL
A notepad is a pad of paper that you use for writing notes or letters on.;notepad PIVOT,pad CONTEXT,paper MATERIAL
several sheets of paper joined together along one edge, used for writing notes;sheets CONTEXT,paper MATERIAL
a pad of blank pages for writing notes.;pad CONTEXT,pages COMPONENT
A pad or tablet of usually lined paper.;pad CONTEXT,paper MATERIAL
A pad of blank or ruled pages for writing notes on.;pad CONTEXT,pages COMPONENT
The onion ("Allium cepa" L., from Latin "cepa" "onion"), also known as the bulb onion or common onion, is a vegetable that is the most widely cultivated species of the genus "Allium".;onion PIVOT,vegetable CONTEXT
An onion is a round vegetable with a brown skin that grows underground.;onion PIVOT,round GEOMETRY,vegetable CONTEXT,brown COLOR,skin COMPONENT
a round vegetable with thin dry skin and many layers inside that tastes and smells very strong.;round GEOMETRY,vegetable CONTEXT,thin GEOMETRY,skin COMPONENT
The rounded edible bulb of this plant, composed of fleshy, tight, concentric leaf bases having a pungent odor and taste.;rounded GEOMETRY
A paintbrush is a brush used to apply paint or sometimes ink.;paintbrush PIVOT,brush CONTEXT,apply TASK
A paintbrush is usually made by clamping the bristles to a handle with a ferrule.;paintbrush PIVOT,clamping TASK,bristles COMPONENT,handle COMPONENT
A thin brush for applying paint.;thin GEOMETRY,brush PIVOT,applying TASK
A paintbrush is a brush which you use for painting.;paintbrush PIVOT,brush CONTEXT,painting TASK
a brush for applying paint.;brush PIVOT,applying TASK
a brush used for putting paint on a surface or for making a picture with paints.;brush PIVOT,putting TASK
a brush for applying paint, as one used in painting houses or one used in painting pictures.;brush PIVOT,applying TASK
A brush for applying paint.;brush PIVOT,applying TASK
cooking utensil consisting of a wide metal vessel;cooking TASK,utensil CONTEXT,metal MATERIAL,vessel CONTEXT
A pan is a round metal container with a long handle, which is used for cooking things in, usually on top of a cooker or stove.;pan PIVOT,round GEOMETRY,metal MATERIAL,container CONTEXT,long SIZE,handle COMPONENT,cooking TASK
a usually broad, shallow, and open container for domestic use (as for cooking).;broad GEOMETRY,container CONTEXT,cooking TASK
a round metal container used for cooking, with a handle and usually a lid.;round GEOMETRY,metal MATERIAL,cooking TASK,handle COMPONENT,lid COMPONENT
a broad, shallow container of metal, usually having sides flaring outward toward the top, used in various forms for frying, baking, washing, etc.;broad GEOMETRY,container CONTEXT,metal MATERIAL
A shallow, wide, open container, usually of metal and without a lid, used for holding liquids, cooking, and other domestic purposes.;wide GEOMETRY,container CONTEXT,metal MATERIAL,holding TASK,cooking TASK
A metal container used for cooking food in.;metal MATERIAL,container CONTEXT,cooking TASK
The peach ("Prunus persica") is a deciduous tree native to the region of Northwest China between the Tarim Basin and the north slopes of the Kunlun Mountains, where it was first domesticated and cultivated;peach PIVOT
A peach is a soft, round, slightly furry fruit with sweet yellow flesh and pinky-orange skin.;peach PIVOT,soft HARDNESS,round GEOMETRY,fruit CONTEXT,pinky COLOR,orange COLOR,skin COMPONENT
a fruit with a furry yellowish-pink skin that is yellow inside and has a large hard seed.;fruit CONTEXT,yellowish COLOR,pink COLOR,yellow COLOR,large SIZE,hard HARDNESS,fruit CONTEXT
A round stone fruit with juicy yellow flesh and downy pinkish-yellow skin.;round GEOMETRY,fruit CONTEXT,pinkish COLOR,yellow COLOR,skin COMPONENT
Pears are fruits produced and consumed around the world, growing on a tree and harvested in the Northern Hemisphere in late summer into October.;Pears PIVOT,fruits CONTEXT
An edible fruit produced by the pear tree, similar to an apple but elongated towards the stem.;fruit CONTEXT,elongated GEOMETRY,stem COMPONENT
sweet juicy gritty-textured fruit available in many varieties.;gritty TEXTURE,fruit CONTEXT
A pear is a sweet, juicy fruit which is narrow near its stalk, and wider and rounded at the bottom.;pear PIVOT,fruit CONTEXT,narrow GEOMETRY,stalk COMPONENT,wider GEOMETRY,rounded GEOMETRY,bottom COMPONENT
Pears have white flesh and thin green or yellow skin.;Pears PIVOT,thin GEOMETRY,green COLOR,yellow COLOR,skin COMPONENT
a pome fruit of a tree (genus Pyrus, especially P. communis) of the rose family that typically has a pale green or brownish skin, a firm juicy flesh, and an oblong shape in which a broad base end tapers upward to a narrow stem end.;fruit CONTEXT,green COLOR,brownish COLOR,skin COMPONENT,oblong GEOMETRY,narrow GEOMETRY,stem COMPONENT
a fruit that is smaller towards the stem end, is white inside, and has yellow, green, or brown skin.;fruit CONTEXT,stem COMPONENT,yellow COLOR,green COLOR,brown COLOR
the edible fruit, typically rounded but elongated and growing smaller toward the stem, of a tree, Pyrus communis, of the rose family.;fruit CONTEXT,rounded GEOMETRY,elongated GEOMETRY,stem COMPONENT
A yellowish- or brownish-green edible fruit that is typically narrow at the stalk and wider towards the base, with sweet, slightly gritty flesh.;yellowish COLOR,brownish COLOR,fruit CONTEXT,narrow GEOMETRY,stalk COMPONENT,wider GEOMETRY,base COMPONENT
A pencil is a writing or drawing implement with a solid pigment core encased in a sleeve, barrel, or shaft that prevents breaking the core or marking a user's hand.;pencil PIVOT,writing TASK,drawing TASK,implement CONTEXT
a thin cylindrical pointed writing implement, a rod of marking substance encased in wood.;thin GEOMETRY,cylindrical GEOMETRY,writing TASK,implement CONTEXT,wood MATERIAL
A pencil is an object that you write or draw with.;pencil PIVOT,write TASK,draw TASK
If you write or draw something in pencil, you do it using a pencil.;write TASK,draw TASK,pencil PIVOT
a long thin object, usually made of wood, that you use for writing or drawing by pressing the black or coloured part in its centre against paper or some other surface.;long SIZE,thin GEOMETRY,wood MATERIAL,writing TASK,drawing TASK
A narrow, generally cylindrical implement for writing, drawing, or marking, consisting of a thin rod of graphite, colored wax, or similar substance encased in wood or held in a mechanical holder.;narrow GEOMETRY,cylindrical GEOMETRY,implement CONTEXT,writing TASK,drawing TASK,marking TASK,thin GEOMETRY,wood MATERIAL
An instrument for writing or drawing, consisting of a thin stick of graphite or a similar substance enclosed in a long thin piece of wood or fixed in a cylindrical case.;writing TASK,drawing TASK,thin GEOMETRY,stick CONTEXT,long SIZE,wood MATERIAL,cylindrical GEOMETRY
A small, usually round or cylindrical object designed for easy swallowing, usually containing some sort of medication.;small SIZE,round GEOMETRY,cylindrical GEOMETRY
Pills are small solid round masses of medicine or vitamins that you swallow without chewing.;Pills PIVOT,small SIZE,solid HARDNESS,round GEOMETRY
a usually medicinal or dietary preparation in a small rounded mass to be swallowed whole.;small SIZE,rounded GEOMETRY
a small piece of solid medicine that you swallow with water.;small SIZE,piece CONTEXT,solid HARDNESS
a small globular or rounded mass of medicinal substance, usually covered with a hard coating, that is to be swallowed whole.;small SIZE,globular GEOMETRY,rounded GEOMETRY,hard HARDNESS
A small pellet or tablet of medicine, often coated, taken by swallowing whole or by chewing.;small SIZE,pellet PIVOT
A small round mass of solid medicine for swallowing whole.;small SIZE,round GEOMETRY,solid HARDNESS
Pliers are a hand tool used to hold objects firmly, possibly developed from tongs used to handle hot metal in Bronze Age Europe.;Pliers PIVOT,tool CONTEXT,hold TASK,handle COMPONENT
Generally, pliers consist of a pair of metal first-class levers joined at a fulcrum positioned closer to one end of the levers, creating short "jaws" on one side of the fulcrum, and longer "handles" on the other side.;pliers PIVOT,metal MATERIAL,levers COMPONENT,jaws COMPONENT,handles COMPONENT
A pincer-like gripping tool that multiplies the strength of the user's hand, often used for bending things.;tool CONTEXT,bending TASK
Pliers are a tool with two handles at one end and two hard, flat, metal parts at the other.;Pliers PIVOT,tool CONTEXT,handles COMPONENT,hard HARDNESS,flat GEOMETRY,metal MATERIAL,parts COMPONENT
Pliers are used for holding or pulling out things such as nails, or for bending or cutting wire.;Pliers PIVOT,holding TASK,pulling TASK,bending TASK,cutting TASK
a small pincers for holding small objects or for bending and cutting wire.;small SIZE,holding TASK,bending TASK,cutting TASK
a metal tool that looks like a strong pair of scissors, used for holding small objects or for bending or cutting wire;metal MATERIAL,tool CONTEXT,holding TASK,bending TASK,cutting TASK
a gripping tool consisting of two hinged arms with usually serrated jaws that close on the workpiece.;gripping TASK,tool CONTEXT,jaws COMPONENT
Pincers with parallel, flat, and typically serrated surfaces, used chiefly for gripping small objects or bending wire.;Pincers PIVOT,flat GEOMETRY,surfaces COMPONENT,gripping TASK,bending TASK
A slightly curved but almost flat dish from which food is served or eaten.;curved GEOMETRY,flat GEOMETRY,dish CONTEXT
A plate is a round or oval flat dish that is used to hold food.;plate PIVOT,round GEOMETRY,oval GEOMETRY,flat GEOMETRY,dish CONTEXT,hold TASK
a smooth flat thin piece of material.;smooth TEXTURE,flat GEOMETRY,thin GEOMETRY,piece CONTEXT
a flat round dish that you put food on.;flat GEOMETRY,round GEOMETRY,dish PIVOT,put TASK
a shallow, usually circular dish, often of earthenware or porcelain, from which food is eaten.;circular GEOMETRY,dish PIVOT,porcelain MATERIAL
A smooth, flat, relatively thin, rigid body of uniform thickness.;smooth TEXTURE,flat GEOMETRY,thin GEOMETRY,rigid HARDNESS
A flat dish, typically circular and made of china, from which food is eaten or served.;flat GEOMETRY,dish PIVOT,circular GEOMETRY,china MATERIAL
A playing card is a piece of specially prepared card stock, heavy paper, thin cardboard, plastic-coated paper, cotton-paper blend, or thin plastic that is marked with distinguishing motifs.;playing CONTEXT,card PIVOT,piece CONTEXT,heavy WEIGHT,paper MATERIAL,thin GEOMETRY,cardboard MATERIAL,plastic MATERIAL
Playing cards are thin pieces of cardboard with numbers or pictures printed on them, which are used to play various games.;Playing CONTEXT,cards PIVOT,thin GEOMETRY,cardboard MATERIAL,play TASK
one of a set of 24 to 78 thin rectangular pieces of cardboard or plastic marked on one side to show its rank and suit and used in playing any of numerous games.;thin GEOMETRY,rectangular GEOMETRY,cardboard MATERIAL,plastic MATERIAL,playing TASK
a card used for playing card games.;card PIVOT,playing TASK
one of the conventional set of 52 cards in four suits, as diamonds, hearts, spades, and clubs, used in playing various games of chance and skill.;playing TASK
Each of a set of rectangular pieces of card having a sequence of numbers and symbols on one side, used to play various games, some involving gambling.;rectangular GEOMETRY,card PIVOT,play TASK
The potato is a starchy tuber of the plant Solanum tuberosum and is a root vegetable native to the Americas, with the plant itself being a perennial in the nightshade family Solanaceae.;potato PIVOT,vegetable CONTEXT
Potatoes are quite round vegetables with brown or red skins and white insides.;Potatoes PIVOT,round GEOMETRY,vegetables CONTEXT,brown COLOR,red COLOR,skins COMPONENT
a very common hard round vegetable that has a brown, red, or yellow skin and is white or yellow inside.;hard HARDNESS,round GEOMETRY,vegetable CONTEXT,brown COLOR,red COLOR,yellow COLOR,skin COMPONENT
A potato chip (often just chip, or crisp in British and Irish English) is a thin slice of potato that has been either deep fried or baked until crunchy.;potato CONTEXT,chip PIVOT,thin GEOMETRY,slice CONTEXT,crunchy TEXTURE
One of a batch of pieces of potato cut into elongated cubes and fried, a chip or chipped potato, usually larger than American french fries.;elongated GEOMETRY,potato CONTEXT,chip PIVOT
Potato chips are very thin slices of potato that have been fried until they are hard, dry, and crisp, and are eaten cold as a snack.;Potato CONTEXT,chips PIVOT,thin GEOMETRY,slice CONTEXT,hard HARDNESS
a thin slice of white potato that has been cooked until crisp and then usually salted.;thin GEOMETRY,slice CONTEXT
a thin slice of potato fried until crisp and usually salted.;thin GEOMETRY,slice CONTEXT
A thin slice of potato fried in deep fat until crisp and then usually seasoned: ate potato chips while we watched the movie.;thin GEOMETRY,slice CONTEXT,potato CONTEXT,chips PIVOT
A quill is a writing tool made from a moulted flight feather (preferably a primary wing-feather) of a large bird.;quill PIVOT,feather CONTEXT,writing TASK,tool CONTEXT
Quills were used for writing with ink before the invention of the dip pen, the metal-nibbed pen, the fountain pen, and, eventually, the ballpoint pen.;Quills PIVOT,writing TASK
A quill is a pen made from a bird's feather.;quill PIVOT,pen CONTEXT,feather COMPONENT
In electronics, a remote control or clicker is an electronic device used to operate another device from a distance, usually wirelessly.;remote PIVOT,control CONTEXT,operate TASK
In consumer electronics, a remote control can be used to operate devices such as a television set, DVD player or other home appliance.;remote PIVOT,control CONTEXT,operate TASK
A remote control can allow operation of devices that are out of convenient reach for direct operation of controls.;remote PIVOT,control CONTEXT
In some cases, remote controls allow a person to operate a device that they otherwise would not be able to reach, as when a garage door opener is triggered from outside.;remote PIVOT,controls CONTEXT,operate TASK
Remote control is a system of controlling a machine or a vehicle from a distance by using radio or electronic signals.;Remote PIVOT,control CONTEXT
The Rubik's Cube is a 3-D combination puzzle invented in 1974 by Hungarian sculptor and professor of architecture Erno Rubik.;Rubik CONTEXT,Cube PIVOT
a puzzle consisting of a cube with colored faces made of 26 smaller colored blocks attached to a spindle in the center, the object being to rotate the blocks until each face of the cube is a single color.;cube GEOMETRY
a puzzle in the form of a box with nine different coloured squares on each side.;box CONTEXT
A puzzle in the form of a plastic cube covered with multicoloured squares, which the player attempts to twist and turn so that all the squares on each face are of the same colour.;plastic MATERIAL,cube GEOMETRY
A scalpel, or lancet, or bistoury, is a small and extremely sharp bladed instrument used for surgery, anatomical dissection, podiatry and various arts and crafts (called a hobby knife).;scalpel PIVOT,lancet CONTEXT,bistoury CONTEXT,small SIZE,blade COMPONENT,instrument CONTEXT,surgery TASK
Scalpels may be single-use disposable or re-usable.;Scalpels PIVOT
Re-usable scalpels can have permanently attached blades that can be sharpened or, more commonly, removable single-use blades.;scalpels PIVOT,blades COMPONENT
Disposable scalpels usually have a plastic handle with an extensible blade (like a utility knife) and are used once, then the entire instrument is discarded.;scalpels PIVOT,plastic MATERIAL,handle COMPONENT,blade COMPONENT,instrument CONTEXT
A small straight knife with a very sharp blade used for surgery, dissection and craftwork.;small SIZE,straight GEOMETRY,knife CONTEXT,blade COMPONENT,surgery TASK,dissection TASK
a thin straight surgical knife used in dissection and surgery.;thin GEOMETRY,straight GEOMETRY,knife CONTEXT,dissection TASK,surgery TASK
A scalpel is a knife with a short, thin, sharp blade.;scalpel PIVOT,knife CONTEXT,short SIZE,thin GEOMETRY,blade COMPONENT
a small straight thin-bladed knife used especially in surgery.;small SIZE,straight GEOMETRY,thin GEOMETRY,bladed COMPONENT,knife CONTEXT,surgery TASK
a small sharp knife used by a doctor for doing an operation.;small SIZE,knife CONTEXT
a small, light, usually straight knife used in surgical and anatomical operations and dissections.;small SIZE,light WEIGHT,straight GEOMETRY,knife CONTEXT,dissections TASK
A small straight knife with a thin sharp blade used in surgery and dissection.;small SIZE,straight GEOMETRY,knife COMPONENT,thin GEOMETRY,blade COMPONENT,surgery TASK,dissection TASK
A knife with a small, sharp, sometimes detachable blade, as used by a surgeon.;knife CONTEXT,small SIZE,blade COMPONENT
Scissors are hand-operated shearing tools.;Scissors PIVOT,tools CONTEXT
A pair of scissors consists of a pair of metal blades pivoted so that the sharpened edges slide against each other when the handles (bows) opposite to the pivot are closed.;scissors PIVOT,metal MATERIAL,blades COMPONENT,handles COMPONENT
Scissors are used for cutting various thin materials, such as paper, cardboard, metal foil, cloth, rope, and wire.;Scissors PIVOT,cutting TASK
A tool used for cutting thin material, consisting of two crossing blades attached at a pivot point in such a way that the blades slide across each other when the handles are closed.;tool CONTEXT,cutting TASK,thin GEOMETRY,blades COMPONENT,handles COMPONENT
an edge tool having two crossed pivoting blades.;tool CONTEXT,blades COMPONENT
Scissors are a small cutting tool with two sharp blades that are screwed together.;Scissors PIVOT,small SIZE,cutting TASK,tool CONTEXT,blades COMPONENT
You use scissors for cutting things such as paper and cloth.;scissors PIVOT,cutting TASK
a cutting instrument having two blades whose cutting edges slide past each other.;cutting TASK,instrument CONTEXT,blades COMPONENT
a tool for cutting paper, consisting of two blades joined in a cross that you open and shut like jaws.;tool CONTEXT,cutting TASK,blades COMPONENT,open TASK
(used with a singular or plural verb) a cutting instrument for paper, cloth, etc.;cutting TASK,instrument CONTEXT
consisting of two blades, each having a ring-shaped handle, that are so pivoted together that their sharp edges work one against the other (often used with pair of).;blades COMPONENT,ring GEOMETRY,handle COMPONENT
A cutting implement consisting of two blades joined by a swivel pin that allows the cutting edges to be opened and closed.;cutting TASK,implement CONTEXT,blades COMPONENT
An instrument used for cutting cloth, paper, and other material, consisting of two blades laid one on top of the other and fastened in the middle so as to allow them to be opened and closed by a thumb and finger inserted through rings on the end of their handles.;instrument CONTEXT,cutting TASK,blades COMPONENT,handles COMPONENT
A screw and a bolt (see "Differentiation between bolt and screw" below) are similar types of fastener typically made of metal and characterized by a helical ridge, called a "male thread" (external thread).;screw PIVOT,metal MATERIAL
Screws and bolts are used to fasten materials by the engagement of the screw thread with a similar "female thread" (internal thread) in the matching part.;Screws PIVOT,fasten TASK
A screw is a metal object similar to a nail, with a raised spiral line around it.;screw PIVOT,metal MATERIAL
a simple machine of the inclined plane type consisting of a spirally grooved solid cylinder and a correspondingly grooved hollow cylinder into which it fits.;solid HARDNESS,cylinder GEOMETRY
a thin pointed piece of metal that is used for fastening one thing to another.;thin GEOMETRY,metal MATERIAL,fastening TASK
You push and turn it with a screwdriver instead of hitting it with a hammer like a nail.;push TASK,turn TASK
A short, slender, sharp-pointed metal pin with a raised helical thread running round it and a slotted head, used to join things together by being rotated so that it pierces wood or other material and is held tightly in place.;short SIZE,slender GEOMETRY,metal MATERIAL,pin CONTEXT,round GEOMETRY
A screwdriver is a tool, manual or powered, used for driving screws.;screwdriver PIVOT,tool CONTEXT,driving TASK
A typical simple screwdriver has a handle and a shaft, ending in a tip the user puts into the screw head before turning the handle.;screwdriver PIVOT,handle COMPONENT,shaft COMPONENT,tip COMPONENT,turning TASK
Handles are typically wood, metal, or plastic and usually hexagonal, square, or oval in cross-section to improve grip and prevent the tool from rolling when set down.;wood MATERIAL,metal MATERIAL,plastic MATERIAL,hexagonal GEOMETRY,square GEOMETRY,oval GEOMETRY,tool CONTEXT
a hand tool for driving screws, has a tip that fits into the head of a screw.;tool CONTEXT,driving TASK,tip COMPONENT
A screwdriver is a tool that is used for turning screws.;screwdriver PIVOT,tool CONTEXT,turning TASK
a tool for turning screws.;tool CONTEXT,turning TASK
a hand tool for turning a screw, consisting of a handle attached to a long, narrow shank, usually of metal, which tapers and flattens out to a tip that fits into the slotted head of a screw.;tool CONTEXT,turning TASK,handle COMPONENT,long SIZE,narrow GEOMETRY,shank COMPONENT,metal MATERIAL,tip COMPONENT
A single piece of loose paper, which, when bound in a book or booklet, consists of two pages (one on the front and one on the back).;piece CONTEXT,paper MATERIAL
A spatula is a broad, flat, flexible blade used to mix, spread and lift material including foods, drugs, plaster and paints.;spatula PIVOT,broad GEOMETRY,flat GEOMETRY,flexible MATERIAL,blade COMPONENT,mix TASK,spread TASK,lift TASK
A kitchen utensil consisting of a flat surface attached to a long handle, used for turning, lifting, or stirring food.;utensil CONTEXT,flat GEOMETRY,surface COMPONENT,long SIZE,handle COMPONENT,turning TASK,lifting TASK,stirring TASK
a turner with a narrow flexible blade.;narrow GEOMETRY,flexible MATERIAL,blade COMPONENT
a flat thin implement used especially for spreading or mixing soft substances, scooping, or lifting.;flat GEOMETRY,thin GEOMETRY,implement CONTEXT,spreading TASK,mixing TASK,lifting TASK
a kitchen tool with a handle at one end and a wide flat part at the other for lifting hot foods or for spreading soft substances.;tool CONTEXT,handle COMPONENT,wide GEOMETRY,flat GEOMETRY,part COMPONENT,lifting TASK,spreading TASK
an implement with a broad, flat, usually flexible blade, used for blending foods or removing them from cooking utensils, mixing drugs, spreading plasters and paints, etc.;implement CONTEXT,broad GEOMETRY,flat GEOMETRY,flexible MATERIAL,blade COMPONENT,blending TASK,cooking TASK,mixing TASK,spreading TASK
A small implement having a straight handle and a broad, flexible blade that is used to mix or spread semiliquid substances: used a spatula to apply the joint compound.;small SIZE,implement CONTEXT,straight GEOMETRY,handle COMPONENT,broad GEOMETRY,flexible MATERIAL,blade COMPONENT,apply TASK
An implement with a broad, flat, blunt blade, used for mixing and spreading things, especially in cooking and painting.;implement CONTEXT,broad GEOMETRY,flat GEOMETRY,blade COMPONENT,mixing TASK,spreading TASK,cooking TASK,painting TASK
Sponge is a very light soft substance with lots of little holes in it, which can be either artificial or natural. It is used to clean things or as a soft layer.;Sponge PIVOT,light WEIGHT,soft HARDNESS,clean TASK
a piece of a soft artificial or natural substance that is used for taking liquid into itself, for cleaning things, or for washing yourself.;piece CONTEXT,soft HARDNESS,cleaning TASK,washing TASK
A spoon is a utensil consisting of a small shallow bowl (also known as a head), oval or round, at the end of a handle.;spoon PIVOT,utensil CONTEXT,small SIZE,bowl COMPONENT,oval GEOMETRY,round GEOMETRY,handle COMPONENT
Spoons are also used in food preparation to measure, mix, stir and toss ingredients and for serving food.;Spoons PIVOT,stir TASK,toss TASK
Present day spoons are made from metal (notably flat silver or silverware, plated or solid), wood, porcelain or plastic.;metal MATERIAL,solid HARDNESS,wood MATERIAL,porcelain MATERIAL,plastic MATERIAL
An implement for eating or serving, a scooped utensil whose long handle is straight, in contrast to a ladle.;implement CONTEXT,eating TASK,utensil CONTEXT,long SIZE,handle COMPONENT,straight GEOMETRY
a piece of cutlery with a shallow bowl-shaped container and a handle, used to stir or serve or take up food.;piece CONTEXT,handle COMPONENT,stir TASK
A spoon is an object used for eating, stirring, and serving food.;spoon PIVOT,eating TASK,stirring TASK
One end of it is shaped like a shallow bowl and it has a long handle.;long SIZE,handle COMPONENT
an eating or cooking implement consisting of a small shallow bowl with a relatively long handle.;eating TASK,cooking TASK,implement CONTEXT,small SIZE,bowl COMPONENT,long SIZE,handle COMPONENT
an object used for eating soup and other liquid foods and for mixing and preparing food.;eating TASK,mixing TASK
a utensil for use in eating, stirring, measuring, ladling, etc., consisting of a small, shallow bowl with a handle.;utensil CONTEXT,eating TASK,stirring TASK,measuring TASK,small SIZE,bowl COMPONENT,handle COMPONENT
A utensil consisting of a small, shallow bowl on a handle, used in preparing, serving, or eating food.;utensil CONTEXT,small SIZE,bowl COMPONENT,handle COMPONENT,eating TASK
An implement consisting of a small, shallow oval or round bowl on a long handle, used for eating, stirring, and serving food.;implement CONTEXT,small SIZE,oval GEOMETRY,round GEOMETRY,bowl COMPONENT,long SIZE,handle COMPONENT,eating TASK,stirring TASK
A strawberry is a small red fruit which is soft and juicy and has tiny yellow seeds on its skin.;strawberry PIVOT,small SIZE,red COLOR,fruit CONTEXT,soft HARDNESS,tiny SIZE,yellow COLOR,seeds COMPONENT,skin COMPONENT
a small soft red fruit with a lot of very small seeds on its skin.;small SIZE,soft HARDNESS,red COLOR,fruit CONTEXT,skin COMPONENT
A sweet soft red fruit with a seed-studded surface.;soft HARDNESS,red COLOR,fruit CONTEXT
A syringe is a simple reciprocating pump consisting of a plunger (though in modern syringes, it is actually a piston) that fits tightly within a cylindrical tube called a barrel.;syringe PIVOT,pump CONTEXT,cylindrical GEOMETRY,tube CONTEXT,barrel COMPONENT
A device used for injecting or drawing fluids through a membrane.;injecting TASK,drawing TASK
a medical instrument used to inject or withdraw fluids.;instrument CONTEXT,inject TASK,withdraw TASK
A syringe is a small tube with a thin hollow needle at the end.;syringe PIVOT,small SIZE,tube CONTEXT,thin GEOMETRY,needle COMPONENT
Syringes are used for putting liquids into things and for taking liquids out, for example for injecting drugs or for taking blood from someone's body.;Syringes PIVOT,putting TASK,injecting TASK
a device that consists of a nozzle of varying length and a compressible rubber bulb and is used for injection or irrigation.;rubber MATERIAL,injection TASK
a needle fitted to a plastic tube, used for taking blood from your body or for putting medicine or drugs into it.;needle COMPONENT,plastic MATERIAL,tube CONTEXT,taking TASK,putting TASK
a small device consisting of a glass, metal, or hard rubber tube, narrowed at its outlet, and fitted with either a piston or a rubber bulb for drawing in a quantity of fluid or for ejecting fluid in a stream, for cleaning wounds, injecting fluids into the body, etc.;small SIZE,glass MATERIAL,metal MATERIAL,hard HARDNESS,rubber MATERIAL,tube CONTEXT,narrowed GEOMETRY,drawing TASK,ejecting TASK,cleaning TASK,injecting TASK
A medical instrument used to inject fluids into the body or draw them from it.;instrument CONTEXT,inject TASK,draw TASK
A tube with a nozzle and piston or bulb for sucking in and ejecting liquid in a thin stream, used for cleaning wounds or body cavities, or fitted with a hollow needle for injecting or withdrawing fluids.;tube GEOMETRY,ejecting TASK,thin GEOMETRY,cleaning TASK,needle COMPONENT,injecting TASK
A tennis ball is a ball designed for the sport of tennis.;tennis CONTEXT,ball PIVOT
Tennis balls are fluorescent yellow in organised competitions, but in recreational play can be virtually any color.;Tennis CONTEXT,ball PIVOT,yellow COLOR
Tennis balls are covered in a fibrous felt which modifies their aerodynamic properties, and each has a white curvilinear oval covering it.;Tennis CONTEXT,balls PIVOT,fibrous TEXTURE,felt MATERIAL
A hollow, bouncy rubber ball, pressurized and covered with usually yellow felt, used in the game of tennis.;rubber MATERIAL,yellow COLOR,felt MATERIAL
a hollow rubber ball covered with felt, used in tennis.;rubber MATERIAL,ball PIVOT,felt MATERIAL
a ball used in tennis that is made of rubber covered with felt and weighs about two ounces.;ball PIVOT,rubber MATERIAL,felt MATERIAL
a hollow ball used in tennis, made of rubber with a fuzzy covering of woven Dacron, nylon, or wool.;ball PIVOT,rubber MATERIAL,fuzzy TEXTURE,nylon MATERIAL,wool MATERIAL
A thermometer is a device that measures temperature or a temperature gradient (the degree of hotness or coldness of an object).;thermometer PIVOT
An apparatus used to measure temperature.;measure TASK
measuring instrument for measuring temperature.;measuring TASK,instrument CONTEXT
A thermometer is an instrument for measuring temperature.;thermometer PIVOT,instrument CONTEXT,measuring TASK
It usually consists of a narrow glass tube containing a thin column of a liquid which rises and falls as the temperature rises and falls.;narrow GEOMETRY,glass MATERIAL,tube CONTEXT,thin GEOMETRY,column COMPONENT
an instrument for determining temperature.;instrument CONTEXT
an instrument for measuring temperature, often a sealed glass tube that contains a column of liquid, as mercury, that expands and contracts, or rises and falls, with temperature changes, the temperature being read where the top of the column coincides with a calibrated scale marked on the tube or its frame.;instrument CONTEXT,measuring TASK,glass MATERIAL,tube CONTEXT
An instrument for measuring temperature, especially one having a graduated glass tube with a bulb containing a liquid, typically mercury or colored alcohol, that expands and rises in the tube as the temperature increases.;instrument CONTEXT,measuring TASK,glass MATERIAL,tube CONTEXT
An instrument for measuring and indicating temperature, typically one consisting of a narrow, hermetically sealed glass tube marked with graduations and having at one end a bulb containing mercury or alcohol which extends along the tube as it expands.;instrument CONTEXT,measuring TASK,narrow GEOMETRY,glass MATERIAL,tube CONTEXT
A toothbrush is an oral hygiene instrument used to clean the teeth, gums, and tongue.;toothbrush PIVOT,instrument CONTEXT,clean TASK
It consists of a head of tightly clustered bristles, atop of which toothpaste can be applied, mounted on a handle which facilitates the cleaning of hard-to-reach areas of the mouth.;head COMPONENT,bristles COMPONENT,handle COMPONENT,cleaning TASK
A brush, used with toothpaste, for cleaning the teeth.;brush PIVOT,cleaning TASK
small brush, has long handle, used to clean teeth.;small SIZE,brush PIVOT,long SIZE,handle COMPONENT,clean TASK
A toothbrush is a small brush that you use for cleaning your teeth.;toothbrush PIVOT,small SIZE,brush CONTEXT,cleaning TASK
a brush for cleaning the teeth.;brush PIVOT,cleaning TASK
a small brush used for cleaning your teeth.;small SIZE,brush PIVOT,cleaning TASK
